crystal_id,canary_id,name,reason
39163,39163,naga rod,same-id-same-name
39164,39164,dawnfire sherwani,same-id-same-name
39165,39165,midnight tunic,same-id-same-name
39166,39166,dawnfire pantaloons,same-id-same-name
39167,39167,midnight sarong,same-id-same-name
39168,39168,heated crystal,same-id-same-name
39169,39169,cooled crystal,same-id-same-name
39176,39176,primal pod,free-crystal-id-preserved
39177,39177,charged spiritthorn ring,same-id-same-name
39178,39178,charged spiritthorn ring,same-id-same-name
39179,39179,spiritthorn ring,same-id-same-name
39180,39180,charged alicorn ring,same-id-same-name
39181,39181,charged alicorn ring,same-id-same-name
39182,39182,alicorn ring,same-id-same-name
39183,39183,charged arcanomancer sigil,same-id-same-name
39184,39184,charged arcanomancer sigil,same-id-same-name
39185,39185,arcanomancer sigil,same-id-same-name
39186,39186,charged arboreal ring,same-id-same-name
39187,39187,charged arboreal ring,same-id-same-name
39188,39188,arboreal ring,same-id-same-name
39201,39201,dead parder,same-id-same-name
39202,39202,dead parder,same-id-same-name
39203,39203,dead parder,same-id-same-name
39204,39204,dead parder,same-id-same-name
39205,39205,dead jungle moa,same-id-same-name
39206,39206,dead jungle moa,same-id-same-name
39207,39207,dead jungle moa,same-id-same-name
39208,39208,dead jungle moa,same-id-same-name
39209,39209,dead two-headed turtle,same-id-same-name
39210,39210,dead two-headed turtle,same-id-same-name
39211,39211,dead two-headed turtle,same-id-same-name
39212,39212,dead two-headed turtle,same-id-same-name
39214,39214,dead corrupt naga,same-id-same-name
39215,39215,dead corrupt naga,same-id-same-name
39216,39216,dead corrupt naga,same-id-same-name
39217,39217,dead corrupt naga,same-id-same-name
39218,39218,dead rogue naga,same-id-same-name
39219,39219,dead rogue naga,same-id-same-name
39220,39220,dead rogue naga,same-id-same-name
39221,39221,dead rogue naga,same-id-same-name
39222,39222,dead naga archer,same-id-same-name
39223,39223,dead naga archer,same-id-same-name
39224,39224,dead naga archer,same-id-same-name
39225,39225,dead naga archer,same-id-same-name
39226,39226,dead naga warrior,same-id-same-name
39227,39227,dead naga warrior,same-id-same-name
39228,39228,dead naga warrior,same-id-same-name
39229,39229,dead naga warrior,same-id-same-name
39230,39230,charged flame,same-id-same-name
39232,39232,charged flame,same-id-same-name
39233,39233,enchanted turtle amulet,same-id-same-name
39234,39234,enchanted turtle amulet,same-id-same-name
39235,39235,turtle amulet,same-id-same-name
39238,39238,portal without energy,same-id-same-name
39239,39239,burnt coral vow flower,same-id-same-name
39240,39240,foam stalker spume,same-id-same-name
39241,39241,glass lens,same-id-same-name
39242,39242,empty bucket,same-id-same-name
39243,39243,bucket full of water,same-id-same-name
39244,39244,bucket full of sparkles,same-id-same-name
39272,39272,dead sulphider,same-id-same-name
39273,39273,dead sulphider,same-id-same-name
39274,39274,dead sulphider,same-id-same-name
39275,39275,dead sulphider,same-id-same-name
39276,39276,dead sulphur spouter,same-id-same-name
39277,39277,dead sulphur spouter,same-id-same-name
39278,39278,dead sulphur spouter,same-id-same-name
39279,39279,dead sulphur spouter,same-id-same-name
39280,39280,dead gore horn,same-id-same-name
39281,39281,dead gore horn,same-id-same-name
39282,39282,dead gore horn,same-id-same-name
39283,39283,dead gore horn,same-id-same-name
39284,39284,dead sabretooth,same-id-same-name
39285,39285,dead sabretooth,same-id-same-name
39286,39286,dead sabretooth,same-id-same-name
39287,39287,dead sabretooth,same-id-same-name
39288,39288,dead emerald tortoise,same-id-same-name
39289,39289,dead emerald tortoise,same-id-same-name
39290,39290,dead emerald tortoise,same-id-same-name
39291,39291,dead emerald tortoise,same-id-same-name
39292,39292,dead undertaker,same-id-same-name
39293,39293,dead undertaker,same-id-same-name
39294,39294,dead undertaker,same-id-same-name
39295,39295,dead undertaker,same-id-same-name
39296,39296,dead nighthunter,same-id-same-name
39297,39297,dead nighthunter,same-id-same-name
39298,39298,dead nighthunter,same-id-same-name
39299,39299,dead nighthunter,same-id-same-name
39300,39300,dead hulking prehemoth,same-id-same-name
39301,39301,dead hulking prehemoth,same-id-same-name
39302,39302,dead hulking prehemoth,same-id-same-name
39303,39303,dead hulking prehemoth,same-id-same-name
39304,39304,dead stalking stalk,same-id-same-name
39305,39305,dead stalking stalk,same-id-same-name
39306,39306,dead stalking stalk,same-id-same-name
39307,39307,dead stalking stalk,same-id-same-name
39308,39308,dead fungosaurus,same-id-same-name
39309,39309,dead fungosaurus,same-id-same-name
39310,39310,dead fungosaurus,same-id-same-name
39311,39311,dead fungosaurus,same-id-same-name
39312,39312,dead mantosaurus,same-id-same-name
39313,39313,dead mantosaurus,same-id-same-name
39314,39314,dead mantosaurus,same-id-same-name
39315,39315,dead mantosaurus,same-id-same-name
39316,39316,dead headpecker,same-id-same-name
39317,39317,dead headpecker,same-id-same-name
39318,39318,dead headpecker,same-id-same-name
39319,39319,dead headpecker,same-id-same-name
39320,39320,dead noxious ripptor,same-id-same-name
39321,39321,dead noxious ripptor,same-id-same-name
39322,39322,dead noxious ripptor,same-id-same-name
39323,39323,dead noxious ripptor,same-id-same-name
39324,39324,dead gorerilla,same-id-same-name
39325,39325,dead gorerilla,same-id-same-name
39326,39326,dead gorerilla,same-id-same-name
39327,39327,dead gorerilla,same-id-same-name
39328,39328,dead shrieking cry-stal,same-id-same-name
39329,39329,dead shrieking cry-stal,same-id-same-name
39330,39330,dead shrieking cry-stal,same-id-same-name
39331,39331,dead shrieking cry-stal,same-id-same-name
39332,39332,dead mercurial menace,same-id-same-name
39333,39333,dead mercurial menace,same-id-same-name
39334,39334,dead mercurial menace,same-id-same-name
39335,39335,dead mercurial menace,same-id-same-name
39336,39336,damselfly wing,same-id-same-name
39337,39337,damselfly eye,same-id-same-name
39338,39338,flask of mango juice,same-id-same-name
39339,39339,flask of mango honey juice,same-id-same-name
39340,39340,butterfly conservation kit,same-id-same-name
39341,39341,dead foam stalker,same-id-same-name
39342,39342,dead foam stalker,same-id-same-name
39343,39343,dead foam stalker,same-id-same-name
39344,39344,dead foam stalker,same-id-same-name
39363,39363,dead makara,same-id-same-name
39364,39364,dead makara,same-id-same-name
39365,39365,dead makara,same-id-same-name
39366,39366,dead makara,same-id-same-name
39375,39375,sulphider shell,same-id-same-name
39376,39376,sulphur powder,same-id-same-name
39377,39377,gore horn,same-id-same-name
39378,39378,sabretooth fur,same-id-same-name
39379,39379,emerald tortoise shell,same-id-same-name
39380,39380,undertaker fangs,same-id-same-name
39381,39381,nighthunter wing,same-id-same-name
39382,39382,prehemoth horns,same-id-same-name
39383,39383,prehemoth claw,same-id-same-name
39384,39384,stalking seeds,same-id-same-name
39385,39385,fungal blister,same-id-same-name
39386,39386,mantosaurus jaw,same-id-same-name
39387,39387,headpecker beak,same-id-same-name
39388,39388,headpecker feather,same-id-same-name
39389,39389,ripptor claw,same-id-same-name
39390,39390,ornamented chest,same-id-same-name
39391,39391,ripptor scales,same-id-same-name
39392,39392,gorerilla mane,same-id-same-name
39393,39393,gorerilla tail,same-id-same-name
39394,39394,cry-stal,same-id-same-name
39395,39395,mercurial wing,same-id-same-name
39396,39396,ornamented chest,same-id-same-name
39397,39397,coral powder,same-id-same-name
39398,39398,cure for sick beavers,same-id-same-name
39399,39399,one of Timira's many heads,same-id-same-name
39400,39400,piece of Timira's sensors,same-id-same-name
39401,39401,makara fin,same-id-same-name
39402,39402,makara tongue,same-id-same-name
39403,39403,jungle moa feather,same-id-same-name
39404,39404,jungle moa claw,same-id-same-name
39405,39405,jungle moa egg,same-id-same-name
39406,39406,coral branch,same-id-same-name
39407,39407,flotsam,same-id-same-name
39408,39408,small tropical fish,same-id-same-name
39409,39409,two-headed turtle heads,same-id-same-name
39410,39410,hydrophytes,same-id-same-name
39411,39411,naga armring,same-id-same-name
39412,39412,naga earring,same-id-same-name
39413,39413,naga archer scales,same-id-same-name
39414,39414,naga warrior scales,same-id-same-name
39415,39415,corrupt naga scales,same-id-same-name
39416,39416,rogue naga scales,same-id-same-name
39417,39417,parder tooth,same-id-same-name
39418,39418,parder fur,same-id-same-name
39419,39419,knightly chair,same-id-same-name
39420,39420,knightly chair,same-id-same-name
39421,39421,knightly chair,same-id-same-name
39422,39422,knightly chair,same-id-same-name
39423,39423,knightly table,same-id-same-name
39424,39424,knightly table,same-id-same-name
39425,39425,well-laid knightly table,same-id-same-name
39426,39426,well-laid knightly table,same-id-same-name
39427,39427,knightly chess table,same-id-same-name
39428,39428,knightly chess table,same-id-same-name
39429,39429,knightly bed,same-id-same-name
39430,39430,knightly bed,same-id-same-name
39431,39431,knightly bed,same-id-same-name
39432,39432,knightly bed,same-id-same-name
39433,39433,knightly bed,same-id-same-name
39434,39434,knightly bed,same-id-same-name
39435,39435,knightly bed,same-id-same-name
39436,39436,knightly bed,same-id-same-name
39437,39437,knightly bed,same-id-same-name
39438,39438,knightly bed,same-id-same-name
39439,39439,knightly bed,same-id-same-name
39440,39440,knightly bed,same-id-same-name
39441,39441,knightly cabinet,same-id-same-name
39442,39442,knightly cabinet,same-id-same-name
39443,39443,knightly fire bowl,same-id-same-name
39444,39444,knightly fire bowl,same-id-same-name
39445,39445,knightly fire bowl,same-id-same-name
39446,39446,knightly wall lamp,same-id-same-name
39447,39447,knightly wall lamp,same-id-same-name
39496,39496,knightly sword lamp,same-id-same-name
39497,39497,knightly sword lamp,same-id-same-name
39498,39498,knightly candelabra,same-id-same-name
39499,39499,knightly candelabra,same-id-same-name
39500,39500,knightly candle holder,same-id-same-name
39501,39501,knightly candle holder,same-id-same-name
39502,39502,knightly decorative shield,same-id-same-name
39504,39504,knightly chest,same-id-same-name
39505,39505,knightly chest,same-id-same-name
39506,39506,knightly chest,same-id-same-name
39507,39507,knightly chest,same-id-same-name
39508,39508,knightly guard,same-id-same-name
39509,39509,knightly guard,same-id-same-name
39510,39510,knightly guard,same-id-same-name
39517,39517,knightly bench,same-id-same-name
39518,39518,knightly bench,same-id-same-name
39519,39519,knightly bench,same-id-same-name
39520,39520,knightly bench,same-id-same-name
39521,39521,knightly bench,same-id-same-name
39522,39522,knightly bench,same-id-same-name
39523,39523,knightly bench,same-id-same-name
39524,39524,knightly bench,same-id-same-name
39525,39525,knightly bench,same-id-same-name
39526,39526,knightly bench,same-id-same-name
39527,39527,dead the primal menace,same-id-same-name
39528,39528,dead the primal menace,same-id-same-name
39529,39529,dead the primal menace,same-id-same-name
39530,39530,dead the primal menace,same-id-same-name
39531,39531,omnious device,same-id-same-name
39532,39532,large crystal plate,same-id-same-name
39536,39536,candy lure,same-id-same-name
39537,39537,lazyfairy,same-id-same-name
39538,39538,dead plunder patriarch,same-id-same-name
39539,39539,dead plunder patriarch,same-id-same-name
39540,39540,dead plunder patriarch,same-id-same-name
39541,39541,dead plunder patriarch,same-id-same-name
39542,39542,water wheel,same-id-same-name
39543,39543,smoldering eye,same-id-same-name
39544,39544,firefighting axe,same-id-same-name
39545,39545,portable flame,same-id-same-name
39546,39546,primal bag,same-id-same-name
39547,39547,energy vein,same-id-same-name
39548,39548,colourful water lily,same-id-same-name
39549,39549,stony face,same-id-same-name
39550,39550,alga,same-id-same-name
39551,39551,seaweed,same-id-same-name
39552,39552,small coral,same-id-same-name
39555,39555,small coral,same-id-same-name
39556,39556,palm lettuce coral,same-id-same-name
39557,39557,bubbles,same-id-same-name
39558,39558,sponge,same-id-same-name
39559,39559,tree coral,same-id-same-name
39560,39560,large coral,same-id-same-name
39563,39563,lava hole,same-id-same-name
39565,39565,lava hole,same-id-same-name
39570,39570,stony face,same-id-same-name
39571,39571,canary feather,same-id-same-name
39572,39572,birdcage,same-id-same-name
39573,39573,gemmed lotus brooch,same-id-same-name
39574,39574,clinker wall,same-id-same-name
39577,39577,bag with naga eggs,same-id-same-name
39578,39578,icicle chisel,same-id-same-name
39579,39579,marvelous ice flowers,same-id-same-name
39580,39580,beautiful ice flowers,same-id-same-name
39581,39581,pretty ice flower,same-id-same-name
39582,39582,puny ice flower,same-id-same-name
39668,39668,knightly guard,same-id-same-name
39669,39669,purple 25 years balloon,same-id-same-name
39670,39670,blue 25 years balloon,same-id-same-name
39671,39671,balloon no.0,same-id-same-name
39672,39672,balloon no.1,same-id-same-name
39673,39673,balloon no.2,same-id-same-name
39674,39674,balloon no.3,same-id-same-name
39675,39675,balloon no.4,same-id-same-name
39676,39676,balloon no.5,same-id-same-name
39677,39677,balloon no.6,same-id-same-name
39678,39678,balloon no.7,same-id-same-name
39679,39679,balloon no.8,same-id-same-name
39680,39680,balloon no.9,same-id-same-name
39681,39681,purple 25 years balloon,same-id-same-name
39682,39682,blue 25 years balloon,same-id-same-name
39683,39683,balloon no.0,same-id-same-name
39684,39684,balloon no.1,same-id-same-name
39685,39685,balloon no.2,same-id-same-name
39686,39686,balloon no.3,same-id-same-name
39687,39687,balloon no.4,same-id-same-name
39688,39688,balloon no.5,same-id-same-name
39689,39689,balloon no.6,same-id-same-name
39690,39690,balloon no.7,same-id-same-name
39691,39691,balloon no.8,same-id-same-name
39692,39692,balloon no.9,same-id-same-name
39693,39693,25 years backpack,same-id-same-name
39694,39694,lucky dragon,same-id-same-name
39695,39695,lucky dragon kit,same-id-same-name
39696,39696,lucky dragon,same-id-same-name
39697,39697,rainbow torch,same-id-same-name
39698,39698,lit rainbow torch,same-id-same-name
39699,39699,rainbow torch,same-id-same-name
39700,39700,lit rainbow torch,same-id-same-name
39701,39701,rainbow torch,same-id-same-name
39702,39702,lit rainbow torch,same-id-same-name
39703,39703,burnt down rainbow torch,same-id-same-name
39704,39704,small reward box,same-id-same-name
39705,39705,reward box,same-id-same-name
39706,39706,box full of balloons,same-id-same-name
39707,39707,Pantibian Amphora,same-id-same-name
39710,39710,big reward box,same-id-same-name
39712,39712,Timira's Skin,same-id-same-name
39721,39721,ramp,same-id-same-name
39722,39722,ramp,same-id-same-name
39723,39723,depot box XIX,same-id-same-name
39724,39724,depot box XX,same-id-same-name
39725,39725,water vortex,same-id-same-name
39753,39753,spring board,same-id-same-name
39754,39754,lilypad backpack,same-id-same-name
39755,39755,naga basin,same-id-same-name
39756,39756,naga boat,same-id-same-name
39757,39757,yeti doll,same-id-same-name
39758,39758,yeti doll,same-id-same-name
39759,39759,the gods' twilight doll,same-id-same-name
39760,39760,the gods' twilight doll,same-id-same-name
39761,39761,the gods' twilight doll,same-id-same-name
39762,39762,the gods' twilight doll,same-id-same-name
39763,39763,huge lilypad,same-id-same-name
39767,39767,gilded warlord sword,same-id-same-name
39768,39768,flower chair,same-id-same-name
39769,39769,flower chair,same-id-same-name
39770,39770,flower chair,same-id-same-name
39771,39771,flower chair,same-id-same-name
39772,39772,flower table,same-id-same-name
39773,39773,flower table,same-id-same-name
39774,39774,flower table,same-id-same-name
39775,39775,flower cabinet,same-id-same-name
39776,39776,flower cabinet,same-id-same-name
39777,39777,flower chest,same-id-same-name
39778,39778,flower chest,same-id-same-name
39779,39779,flower chest,same-id-same-name
39780,39780,flower chest,same-id-same-name
39781,39781,flower bed,same-id-same-name
39782,39782,flower bed,same-id-same-name
39783,39783,flower bed,same-id-same-name
39784,39784,flower bed,same-id-same-name
39785,39785,flower bed,same-id-same-name
39786,39786,flower bed,same-id-same-name
39787,39787,flower bed,same-id-same-name
39788,39788,flower bed,same-id-same-name
39789,39789,flower bed,same-id-same-name
39790,39790,flower bed,same-id-same-name
39791,39791,flower bed,same-id-same-name
39792,39792,flower bed,same-id-same-name
39799,39799,wall flowers,same-id-same-name
39800,39800,wall fern,same-id-same-name
39801,39801,wall leaves,same-id-same-name
39802,39802,flowering wall leaves,same-id-same-name
39803,39803,tendrils,same-id-same-name
39804,39804,blooming tendrils,same-id-same-name
39805,39805,water nymph,same-id-same-name
39806,39806,water nymph,same-id-same-name
39807,39807,water nymph,same-id-same-name
39808,39808,water nymph,same-id-same-name
39809,39809,water nymph,same-id-same-name
39810,39810,water nymph,same-id-same-name
39919,39919,stairs,same-id-same-name
39921,39921,stairs,same-id-same-name
39923,39923,stairs,same-id-same-name
39925,39925,stairs,same-id-same-name
40262,40262,stairs,same-id-same-name
40263,40263,stairs,same-id-same-name
40279,40279,stairs,same-id-same-name
40281,40281,stairs,same-id-same-name
40296,40296,stairs,same-id-same-name
40298,40298,stairs,same-id-same-name
40302,40302,stairs,same-id-same-name
40428,40428,stairs,same-id-same-name
40430,40430,stairs,same-id-same-name
40432,40432,stairs,same-id-same-name
40434,40434,stairs,same-id-same-name
40530,40530,broken macuahuitl,same-id-same-name
40531,40531,broken Iks faulds,same-id-same-name
40532,40532,broken Iks headpiece,same-id-same-name
40533,40533,broken Iks cuirass,same-id-same-name
40534,40534,broken Iks sandals,same-id-same-name
40535,40535,broken Iks spear,same-id-same-name
40578,40578,the living idol of tukh,same-id-same-name
40582,40582,crab man claws,same-id-same-name
40583,40583,liodile fang,same-id-same-name
40584,40584,boar man hoof,same-id-same-name
40585,40585,harpy feathers,same-id-same-name
40586,40586,carnivostrich feather,same-id-same-name
40587,40587,rhindeer antlers,same-id-same-name
40588,40588,antler-horn helmet,same-id-same-name
40589,40589,stitched mutant hide legs,same-id-same-name
40590,40590,mutated skin legs,same-id-same-name
40591,40591,mutated skin armor,same-id-same-name
40592,40592,alchemist's boots,same-id-same-name
40593,40593,mutant bone boots,same-id-same-name
40594,40594,alchemist's notepad,same-id-same-name
40595,40595,mutant bone kilt,same-id-same-name
42050,42050,dead iks,same-id-same-name
42051,42051,dead iks,same-id-same-name
42052,42052,dead iks,same-id-same-name
42053,42053,dead iks,same-id-same-name
42054,42054,dead iks,same-id-same-name
42055,42055,dead iks,same-id-same-name
42056,42056,dead iks,same-id-same-name
42057,42057,dead iks,same-id-same-name
42058,42058,dead iks,same-id-same-name
42059,42059,dead iks,same-id-same-name
42060,42060,dead iks,same-id-same-name
42061,42061,dead iks,same-id-same-name
42062,42062,dead iks,same-id-same-name
42063,42063,dead iks,same-id-same-name
42064,42064,dead iks,same-id-same-name
42065,42065,dead iks,same-id-same-name
42066,42066,Ahau's remains,same-id-same-name
42067,42067,Ahau's remains,same-id-same-name
42068,42068,Ahau's remains,same-id-same-name
42069,42069,Ahau's remains,same-id-same-name
42070,42070,dead cursed ape,same-id-same-name
42071,42071,dead cursed ape,same-id-same-name
42072,42072,dead cursed ape,same-id-same-name
42073,42073,dead cursed ape,same-id-same-name
42075,42075,puddle of goo,same-id-same-name
42207,42207,dead crape man,same-id-same-name
42208,42208,dead crape man,same-id-same-name
42209,42209,dead crape man,same-id-same-name
42210,42210,dead crape man,same-id-same-name
42211,42211,dead liodile,same-id-same-name
42212,42212,dead liodile,same-id-same-name
42213,42213,dead liodile,same-id-same-name
42214,42214,dead liodile,same-id-same-name
42215,42215,dead boar man,same-id-same-name
42216,42216,dead boar man,same-id-same-name
42217,42217,dead boar man,same-id-same-name
42218,42218,dead boar man,same-id-same-name
42219,42219,dead harpy,same-id-same-name
42220,42220,dead harpy,same-id-same-name
42221,42221,dead harpy,same-id-same-name
42222,42222,dead harpy,same-id-same-name
42223,42223,dead carnivostrich,same-id-same-name
42224,42224,dead carnivostrich,same-id-same-name
42225,42225,dead carnivostrich,same-id-same-name
42226,42226,dead carnivostrich,same-id-same-name
42227,42227,dead rhindeer,same-id-same-name
42228,42228,dead rhindeer,same-id-same-name
42229,42229,dead rhindeer,same-id-same-name
42230,42230,dead rhindeer,same-id-same-name
42247,42247,dead monster,same-id-same-name
42248,42248,dead monster,same-id-same-name
42249,42249,dead monster,same-id-same-name
42267,42267,seafarer chair,same-id-same-name
42268,42268,seafarer chair,same-id-same-name
42269,42269,seafarer chair,same-id-same-name
42270,42270,seafarer chair,same-id-same-name
42271,42271,seafarer table,same-id-same-name
42272,42272,seafarer table,same-id-same-name
42273,42273,seafarer cabinet,same-id-same-name
42274,42274,seafarer cabinet,same-id-same-name
42275,42275,seafarer chest,same-id-same-name
42276,42276,seafarer chest,same-id-same-name
42277,42277,seafarer chest,same-id-same-name
42278,42278,seafarer chest,same-id-same-name
42279,42279,seafarer bed,same-id-same-name
42280,42280,seafarer bed,same-id-same-name
42281,42281,seafarer bed,same-id-same-name
42282,42282,seafarer bed,same-id-same-name
42283,42283,seafarer bed,same-id-same-name
42284,42284,seafarer bed,same-id-same-name
42285,42285,seafarer bed,same-id-same-name
42286,42286,seafarer bed,same-id-same-name
42287,42287,seafarer bed,same-id-same-name
42288,42288,seafarer bed,same-id-same-name
42289,42289,seafarer bed,same-id-same-name
42290,42290,seafarer bed,same-id-same-name
42291,42291,seashell lamp,same-id-same-name
42292,42292,seashell lamp,same-id-same-name
42293,42293,seashell lamp,same-id-same-name
42294,42294,seashell lamp,same-id-same-name
42295,42295,tentacle lamp,same-id-same-name
42296,42296,tentacle lamp,same-id-same-name
42297,42297,tentacle lamp,same-id-same-name
42298,42298,tentacle lamp,same-id-same-name
42303,42303,ship bell,same-id-same-name
42304,42304,fish hook board,same-id-same-name
42305,42305,life buoy,same-id-same-name
42320,42320,opulent chair,same-id-same-name
42321,42321,opulent chair,same-id-same-name
42322,42322,opulent chair,same-id-same-name
42323,42323,opulent chair,same-id-same-name
42324,42324,opulent table,same-id-same-name
42325,42325,opulent table,same-id-same-name
42326,42326,opulent table,same-id-same-name
42327,42327,opulent table,same-id-same-name
42328,42328,opulent chest,same-id-same-name
42329,42329,opulent chest,same-id-same-name
42330,42330,opulent chest,same-id-same-name
42331,42331,opulent chest,same-id-same-name
42332,42332,opulent book case,same-id-same-name
42333,42333,opulent book case,same-id-same-name
42334,42334,opulent spice rack,same-id-same-name
42335,42335,opulent spice rack,same-id-same-name
42336,42336,opulent wood floor planks,same-id-same-name
42337,42337,opulent wood floor,same-id-same-name
42338,42338,loose opulent floor intarsia,same-id-same-name
42339,42339,opulent floor intarsia,same-id-same-name
42340,42340,rolled-up opulent carpet,same-id-same-name
42341,42341,opulent carpet,same-id-same-name
42342,42342,pile of riches,same-id-same-name
42343,42343,merchant portrait,same-id-same-name
42344,42344,scales wall lamp,same-id-same-name
42345,42345,scales wall lamp,same-id-same-name
42346,42346,opulent floor lamp,same-id-same-name
42347,42347,opulent floor lamp,same-id-same-name
42348,42348,opulent floor lamp,same-id-same-name
42349,42349,opulent floor lamp,same-id-same-name
42350,42350,opulent item stand,same-id-same-name
42351,42351,opulent kline,same-id-same-name
42352,42352,opulent kline,same-id-same-name
42353,42353,opulent kline,same-id-same-name
42354,42354,opulent kline,same-id-same-name
42355,42355,opulent kline,same-id-same-name
42356,42356,opulent kline,same-id-same-name
42357,42357,opulent kline,same-id-same-name
42358,42358,opulent kline,same-id-same-name
42359,42359,opulent kline,same-id-same-name
42360,42360,opulent kline,same-id-same-name
42361,42361,opulent kline,same-id-same-name
42362,42362,opulent kline,same-id-same-name
42363,42363,djinn lamp,same-id-same-name
42364,42364,djinn lamp,same-id-same-name
42365,42365,djinn lamp,same-id-same-name
42366,42366,djinn lamp,same-id-same-name
42367,42367,podium of tenacity,same-id-same-name
42368,42368,podium of tenacity,same-id-same-name
42390,42390,stairs,same-id-same-name
42391,42391,stairs,same-id-same-name
42392,42392,stairs,same-id-same-name
42393,42393,stairs,same-id-same-name
42394,42394,stairs,same-id-same-name
42395,42395,stairs,same-id-same-name
42396,42396,stairs,same-id-same-name
42397,42397,stairs,same-id-same-name
42618,42618,stairs,same-id-same-name
42619,42619,stairs,same-id-same-name
42620,42620,stairs,same-id-same-name
42621,42621,stairs,same-id-same-name
42622,42622,stairs,same-id-same-name
42623,42623,stairs,same-id-same-name
42624,42624,closed door,same-id-same-name
42625,42625,closed door,same-id-same-name
42626,42626,closed door,same-id-same-name
42627,42627,closed door,same-id-same-name
42628,42628,open door,same-id-same-name
42629,42629,open door,same-id-same-name
42632,42632,stairs,same-id-same-name
42744,42744,closed door,same-id-same-name
42745,42745,open door,same-id-same-name
42964,42964,stairs,same-id-same-name
42965,42965,stairs,same-id-same-name
42966,42966,stairs,same-id-same-name
42967,42967,stairs,same-id-same-name
42968,42968,stairs,same-id-same-name
42969,42969,stairs,same-id-same-name
42970,42970,stairs,same-id-same-name
42971,42971,stairs,same-id-same-name
43129,43129,stairs,same-id-same-name
43130,43130,stairs,same-id-same-name
43131,43131,stairs,same-id-same-name
43132,43132,stairs,same-id-same-name
43133,43133,stairs,same-id-same-name
43134,43134,stairs,same-id-same-name
43294,43294,spore tracks,free-crystal-id-preserved
43295,43295,volatile funghi,free-crystal-id-preserved
43297,43297,agony field,free-crystal-id-preserved
43372,43372,hole,same-id-same-name
43374,43374,vine,same-id-same-name
43501,43501,the essence of Murcion,free-crystal-id-preserved
43502,43502,the essence of Ichgahal,free-crystal-id-preserved
43503,43503,the essence of Vemiath,free-crystal-id-preserved
43504,43504,the essence of Chagorz,free-crystal-id-preserved
43510,43510,tibiora's box,same-id-same-name
43511,43511,citizen doll,same-id-same-name
43517,43517,shield of destiny,same-id-same-name
43552,43552,dead mycobiontic beetle,same-id-same-name
43553,43553,dead mycobiontic beetle,same-id-same-name
43554,43554,dead mycobiontic beetle,same-id-same-name
43555,43555,dead mycobiontic beetle,same-id-same-name
43556,43556,dead meandering mushroom,same-id-same-name
43557,43557,dead meandering mushroom,same-id-same-name
43558,43558,dead meandering mushroom,same-id-same-name
43559,43559,dead meandering mushroom,same-id-same-name
43560,43560,dead darklight construct,same-id-same-name
43561,43561,dead darklight construct,same-id-same-name
43562,43562,dead darklight construct,same-id-same-name
43563,43563,dead darklight construct,same-id-same-name
43564,43564,dead converter,same-id-same-name
43565,43565,dead converter,same-id-same-name
43566,43566,dead converter,same-id-same-name
43567,43567,dead converter,same-id-same-name
43568,43568,dead darklight matter,same-id-same-name
43569,43569,dead darklight matter,same-id-same-name
43570,43570,dead darklight matter,same-id-same-name
43571,43571,dead darklight matter,same-id-same-name
43572,43572,dead oozing corpus,same-id-same-name
43573,43573,dead oozing corpus,same-id-same-name
43574,43574,dead oozing corpus,same-id-same-name
43575,43575,dead oozing corpus,same-id-same-name
43576,43576,dead oozing carcass,same-id-same-name
43577,43577,dead oozing carcass,same-id-same-name
43578,43578,dead oozing carcass,same-id-same-name
43579,43579,dead oozing carcass,same-id-same-name
43580,43580,dead darklight emitter,same-id-same-name
43581,43581,dead darklight emitter,same-id-same-name
43582,43582,dead darklight emitter,same-id-same-name
43583,43583,dead darklight emitter,same-id-same-name
43667,43667,dead elder bloodjaw,same-id-same-name
43668,43668,dead elder bloodjaw,same-id-same-name
43669,43669,dead elder bloodjaw,same-id-same-name
43729,43729,werecrocodile tongue,same-id-same-name
43730,43730,weretiger tooth,same-id-same-name
43731,43731,werepanther claw,same-id-same-name
43732,43732,silver moon coin,same-id-same-name
43733,43733,silver foxmouse coin,same-id-same-name
43734,43734,golden sun coin,same-id-same-name
43735,43735,golden tiger coin,same-id-same-name
43736,43736,moon pin,same-id-same-name
43737,43737,sun brooch,same-id-same-name
43740,43740,scarab ocarina,same-id-same-name
43744,43744,rotten mushroom,free-crystal-id-preserved
43751,43751,dead werecrocodile,same-id-same-name
43752,43752,dead werecrocodile,same-id-same-name
43753,43753,dead werecrocodile,same-id-same-name
43754,43754,dead werecrocodile,same-id-same-name
43755,43755,dead werepanther,same-id-same-name
43756,43756,dead werepanther,same-id-same-name
43757,43757,dead werepanther,same-id-same-name
43758,43758,dead werepanther,same-id-same-name
43764,43764,dead feral werecrocodile,same-id-same-name
43765,43765,dead feral werecrocodile,same-id-same-name
43766,43766,dead feral werecrocodile,same-id-same-name
43767,43767,dead feral werecrocodile,same-id-same-name
43786,43786,rotten mushroom,free-crystal-id-preserved
43787,43787,rotten mushroom,free-crystal-id-preserved
43788,43788,rotten mushroom,free-crystal-id-preserved
43789,43789,rotten mushroom,free-crystal-id-preserved
43790,43790,rotten mushroom,free-crystal-id-preserved
43792,43792,rotten crystal,free-crystal-id-preserved
43793,43793,broken rotten crystal,free-crystal-id-preserved
43794,43794,rotten crystal,free-crystal-id-preserved
